時刻,体表温度,体動,脈周期[ms],ラベル
2023/08/02 18:18:16,36.5,1.0,810.0,4
2023/08/02 18:18:17,36.5,1.0,810.0,4
2023/08/02 18:18:18,36.5,,810.0,4
2023/08/02 18:18:19,36.5,1.0,810.0,4
2023/08/02 18:18:20,36.5,1.0,810.0,4
2023/08/02 18:18:21,36.5,1.0,800.0,4
2023/08/02 18:18:22,36.400001525878906,,800.0,4
2023/08/02 18:18:23,36.400001525878906,,800.0,4
2023/08/02 18:18:24,36.400001525878906,1.0,800.0,4
2023/08/02 18:18:25,36.400001525878906,1.0,779.0,4
2023/08/02 18:18:26,36.400001525878906,1.0,779.0,4
2023/08/02 18:18:27,36.400001525878906,1.0,779.0,4
2023/08/02 18:18:28,36.400001525878906,1.0,779.0,4
2023/08/02 18:18:29,36.29999923706055,1.0,779.0,4
2023/08/02 18:18:30,36.29999923706055,1.0,779.0,4
2023/08/02 18:18:31,36.29999923706055,,779.0,4
2023/08/02 18:18:32,36.29999923706055,1.0,779.0,4
2023/08/02 18:18:33,36.29999923706055,1.0,779.0,4
2023/08/02 18:18:34,36.29999923706055,,779.0,4
2023/08/02 18:18:35,36.29999923706055,,779.0,4
2023/08/02 18:18:36,36.29999923706055,,779.0,4
2023/08/02 18:18:37,36.29999923706055,,769.0,4
2023/08/02 18:18:38,36.20000076293945,,769.0,4
2023/08/02 18:18:39,36.20000076293945,,769.0,4
2023/08/02 18:18:40,36.20000076293945,,769.0,4
2023/08/02 18:18:41,36.20000076293945,,789.0,4
2023/08/02 18:18:42,36.20000076293945,,789.0,4
2023/08/02 18:18:43,36.20000076293945,,789.0,4
2023/08/02 18:18:44,36.20000076293945,,789.0,4
2023/08/02 18:18:45,36.20000076293945,,800.0,4
2023/08/02 18:18:46,36.09999847412109,,800.0,4
2023/08/02 18:18:47,36.09999847412109,,810.0,4
2023/08/02 18:18:48,36.09999847412109,,810.0,4
2023/08/02 18:18:49,36.09999847412109,,833.0,4
2023/08/02 18:18:50,36.09999847412109,,833.0,4
2023/08/02 18:18:51,36.09999847412109,,845.0,4
2023/08/02 18:18:52,36.09999847412109,,845.0,4
2023/08/02 18:18:53,36.09999847412109,,857.0,4
2023/08/02 18:18:54,36.0,,857.0,4
2023/08/02 18:18:55,36.0,,857.0,4
2023/08/02 18:18:56,36.0,,857.0,4
2023/08/02 18:18:57,36.0,,857.0,4
2023/08/02 18:18:58,36.0,,857.0,4
2023/08/02 18:18:59,36.0,,869.0,4
2023/08/02 18:19:00,36.0,,869.0,4
2023/08/02 18:19:01,36.0,,882.0,4
2023/08/02 18:19:02,36.0,,882.0,4
2023/08/02 18:19:03,36.0,,882.0,4
2023/08/02 18:19:04,35.900001525878906,,882.0,4
2023/08/02 18:19:05,35.900001525878906,,895.0,4
2023/08/02 18:19:06,35.900001525878906,,895.0,4
2023/08/02 18:19:07,35.900001525878906,,895.0,4
2023/08/02 18:19:08,35.900001525878906,,895.0,4
2023/08/02 18:19:09,35.900001525878906,,895.0,4
2023/08/02 18:19:10,35.900001525878906,,895.0,4
2023/08/02 18:19:11,35.900001525878906,,895.0,4
2023/08/02 18:19:12,35.900001525878906,,895.0,4
2023/08/02 18:19:13,35.79999923706055,,895.0,4
2023/08/02 18:19:14,35.79999923706055,,895.0,4
2023/08/02 18:19:15,35.79999923706055,,895.0,4
2023/08/02 18:19:16,35.79999923706055,,895.0,4
2023/08/02 18:19:17,35.79999923706055,,909.0,4
2023/08/02 18:19:18,35.79999923706055,,909.0,4
2023/08/02 18:19:19,35.79999923706055,,909.0,4
2023/08/02 18:19:20,35.79999923706055,,909.0,4
2023/08/02 18:19:21,35.79999923706055,,895.0,4
2023/08/02 18:19:22,35.70000076293945,,895.0,4
2023/08/02 18:19:23,35.70000076293945,,895.0,4
2023/08/02 18:19:24,35.70000076293945,,895.0,4
2023/08/02 18:19:25,35.70000076293945,,895.0,4
2023/08/02 18:19:26,35.70000076293945,,895.0,4
2023/08/02 18:19:27,35.70000076293945,,895.0,4
2023/08/02 18:19:28,35.70000076293945,,895.0,4
2023/08/02 18:19:29,35.70000076293945,,895.0,4
2023/08/02 18:19:30,35.70000076293945,,895.0,4
2023/08/02 18:19:31,35.70000076293945,,895.0,4
2023/08/02 18:19:32,35.70000076293945,,895.0,4
2023/08/02 18:19:33,35.70000076293945,,895.0,4
2023/08/02 18:19:34,35.599998474121094,,895.0,4
2023/08/02 18:19:35,35.599998474121094,,895.0,4
2023/08/02 18:19:36,35.599998474121094,,895.0,4
2023/08/02 18:19:37,35.599998474121094,,909.0,4
2023/08/02 18:19:38,35.599998474121094,,909.0,4
2023/08/02 18:19:39,35.599998474121094,,909.0,4
2023/08/02 18:19:40,35.599998474121094,,909.0,4
2023/08/02 18:19:41,35.599998474121094,,923.0,4
2023/08/02 18:19:42,35.599998474121094,,923.0,4
2023/08/02 18:19:43,35.599998474121094,,923.0,4
2023/08/02 18:19:44,35.599998474121094,,923.0,4
2023/08/02 18:19:45,35.5,,909.0,4
2023/08/02 18:19:46,35.5,,909.0,4
2023/08/02 18:19:47,35.5,,909.0,4
2023/08/02 18:19:48,35.5,,909.0,4
2023/08/02 18:19:49,35.5,,909.0,4
2023/08/02 18:19:50,35.5,,909.0,4
2023/08/02 18:19:51,35.5,,909.0,4
2023/08/02 18:19:52,35.5,,909.0,4
2023/08/02 18:19:53,35.5,,895.0,4
2023/08/02 18:19:54,35.5,,895.0,4
2023/08/02 18:19:55,35.400001525878906,,895.0,4
2023/08/02 18:19:56,35.400001525878906,,895.0,4
2023/08/02 18:19:57,35.400001525878906,,882.0,4
2023/08/02 18:19:58,35.400001525878906,,882.0,4
2023/08/02 18:19:59,35.400001525878906,,882.0,4
2023/08/02 18:20:00,35.400001525878906,,882.0,4
2023/08/02 18:20:01,35.400001525878906,,882.0,4
2023/08/02 18:20:02,35.400001525878906,,882.0,4
2023/08/02 18:20:03,35.400001525878906,,869.0,4
2023/08/02 18:20:04,35.400001525878906,,869.0,4
2023/08/02 18:20:05,35.400001525878906,,869.0,4
2023/08/02 18:20:06,35.29999923706055,1.0,869.0,4
2023/08/02 18:20:07,35.29999923706055,1.0,869.0,4
2023/08/02 18:20:08,35.29999923706055,1.0,869.0,4
2023/08/02 18:20:09,35.29999923706055,1.0,869.0,4
2023/08/02 18:20:10,35.29999923706055,1.0,869.0,4
2023/08/02 18:20:11,35.29999923706055,,869.0,4
2023/08/02 18:20:12,35.29999923706055,,869.0,4
2023/08/02 18:20:13,35.29999923706055,,869.0,4
2023/08/02 18:20:14,35.29999923706055,,869.0,4
2023/08/02 18:20:15,35.29999923706055,,869.0,4
2023/08/02 18:20:16,35.29999923706055,,869.0,4
2023/08/02 18:20:17,35.29999923706055,1.0,857.0,4
2023/08/02 18:20:18,35.29999923706055,1.0,857.0,4
2023/08/02 18:20:19,35.20000076293945,1.0,857.0,4
2023/08/02 18:20:20,35.20000076293945,1.0,857.0,4
2023/08/02 18:20:21,35.20000076293945,1.0,857.0,4
2023/08/02 18:20:22,35.20000076293945,,857.0,4
2023/08/02 18:20:23,35.20000076293945,,857.0,4
2023/08/02 18:20:24,35.20000076293945,,857.0,4
2023/08/02 18:20:25,35.20000076293945,1.0,857.0,4
2023/08/02 18:20:26,35.20000076293945,1.0,857.0,4
2023/08/02 18:20:27,35.20000076293945,,845.0,4
2023/08/02 18:20:28,35.20000076293945,,845.0,4
2023/08/02 18:20:29,35.20000076293945,,845.0,4
2023/08/02 18:20:30,35.20000076293945,,845.0,4
2023/08/02 18:20:31,35.20000076293945,,845.0,4
2023/08/02 18:20:32,35.20000076293945,,845.0,4
2023/08/02 18:20:33,35.20000076293945,,833.0,4
2023/08/02 18:20:34,35.20000076293945,,833.0,4
2023/08/02 18:20:35,35.099998474121094,,845.0,4
2023/08/02 18:20:36,35.099998474121094,,845.0,4
2023/08/02 18:20:37,35.099998474121094,,845.0,4
2023/08/02 18:20:38,35.099998474121094,,845.0,4
2023/08/02 18:20:39,35.099998474121094,,845.0,4
2023/08/02 18:20:40,35.099998474121094,,845.0,4
2023/08/02 18:20:41,35.099998474121094,1.0,857.0,4
2023/08/02 18:20:42,35.099998474121094,,857.0,4
2023/08/02 18:20:43,35.099998474121094,,857.0,4
2023/08/02 18:20:44,35.099998474121094,,857.0,4
2023/08/02 18:20:45,35.099998474121094,,869.0,4
2023/08/02 18:20:46,35.099998474121094,,869.0,4
2023/08/02 18:20:47,35.099998474121094,,869.0,4
2023/08/02 18:20:48,35.0,,869.0,4
2023/08/02 18:20:49,35.0,,882.0,4
2023/08/02 18:20:50,35.0,,882.0,4
2023/08/02 18:20:51,35.0,1.0,882.0,4
2023/08/02 18:20:52,35.0,1.0,882.0,4
2023/08/02 18:20:53,35.0,1.0,882.0,4
2023/08/02 18:20:54,35.0,1.0,882.0,4
2023/08/02 18:20:55,35.0,1.0,882.0,4
2023/08/02 18:20:56,35.0,,882.0,4
2023/08/02 18:20:57,35.0,1.0,882.0,4
2023/08/02 18:20:58,35.0,1.0,882.0,4
2023/08/02 18:20:59,35.0,,882.0,4
2023/08/02 18:21:00,35.0,1.0,882.0,4
2023/08/02 18:21:01,35.0,,882.0,4
2023/08/02 18:21:02,35.0,,882.0,4
2023/08/02 18:21:03,35.0,,869.0,4
2023/08/02 18:21:04,35.0,,869.0,4
2023/08/02 18:21:05,34.900001525878906,,869.0,4
2023/08/02 18:21:06,34.900001525878906,,869.0,4
2023/08/02 18:21:07,34.900001525878906,,857.0,4
2023/08/02 18:21:08,34.900001525878906,,857.0,4
2023/08/02 18:21:09,34.900001525878906,,857.0,4
2023/08/02 18:21:10,34.900001525878906,,857.0,4
2023/08/02 18:21:11,34.900001525878906,,869.0,4
2023/08/02 18:21:12,34.900001525878906,,869.0,4
2023/08/02 18:21:13,34.900001525878906,,882.0,4
2023/08/02 18:21:14,34.900001525878906,,882.0,4
2023/08/02 18:21:15,34.900001525878906,,882.0,4
2023/08/02 18:21:16,34.900001525878906,1.0,882.0,4
2023/08/02 18:21:17,34.900001525878906,1.0,882.0,4
2023/08/02 18:21:18,34.900001525878906,1.0,895.0,4
2023/08/02 18:21:19,34.900001525878906,1.0,895.0,4
2023/08/02 18:21:20,34.900001525878906,,895.0,4
2023/08/02 18:21:21,34.900001525878906,,895.0,4
2023/08/02 18:21:22,34.79999923706055,,895.0,4
2023/08/02 18:21:23,34.79999923706055,,895.0,4
2023/08/02 18:21:24,34.79999923706055,,895.0,4
2023/08/02 18:21:25,34.79999923706055,,895.0,4
2023/08/02 18:21:26,34.79999923706055,,909.0,4
2023/08/02 18:21:27,34.79999923706055,,923.0,4
2023/08/02 18:21:28,34.79999923706055,,923.0,4
2023/08/02 18:21:29,34.79999923706055,,923.0,4
2023/08/02 18:21:30,34.79999923706055,,923.0,4
2023/08/02 18:21:31,34.79999923706055,,937.0,4
2023/08/02 18:21:32,34.79999923706055,,937.0,4
2023/08/02 18:21:33,34.79999923706055,,937.0,4
2023/08/02 18:21:34,34.79999923706055,,937.0,4
2023/08/02 18:21:35,34.79999923706055,,952.0,4
2023/08/02 18:21:36,34.70000076293945,,952.0,4
2023/08/02 18:21:37,34.70000076293945,,952.0,4
2023/08/02 18:21:38,34.70000076293945,,952.0,4
2023/08/02 18:21:39,34.70000076293945,,952.0,4
2023/08/02 18:21:40,34.70000076293945,,952.0,4
2023/08/02 18:21:41,34.70000076293945,,952.0,4
2023/08/02 18:21:42,34.70000076293945,,952.0,4
2023/08/02 18:21:43,34.70000076293945,,952.0,4
2023/08/02 18:21:44,34.70000076293945,,952.0,4
2023/08/02 18:21:45,34.70000076293945,,952.0,4
2023/08/02 18:21:46,34.70000076293945,,952.0,4
2023/08/02 18:21:47,34.70000076293945,,937.0,4
2023/08/02 18:21:48,34.70000076293945,,937.0,4
2023/08/02 18:21:49,34.70000076293945,,937.0,4
2023/08/02 18:21:50,34.70000076293945,,937.0,4
2023/08/02 18:21:51,34.70000076293945,,937.0,4
2023/08/02 18:21:52,34.70000076293945,,937.0,4
2023/08/02 18:21:53,34.70000076293945,,937.0,4
2023/08/02 18:21:54,34.70000076293945,,937.0,4
2023/08/02 18:21:55,34.599998474121094,1.0,937.0,4
2023/08/02 18:21:56,34.599998474121094,1.0,937.0,4
2023/08/02 18:21:57,34.599998474121094,1.0,937.0,4
2023/08/02 18:21:58,34.599998474121094,1.0,937.0,4
2023/08/02 18:21:59,34.599998474121094,1.0,923.0,4
2023/08/02 18:22:00,34.599998474121094,,923.0,4
2023/08/02 18:22:01,34.599998474121094,,923.0,4
2023/08/02 18:22:02,34.599998474121094,,923.0,4
2023/08/02 18:22:03,34.599998474121094,,923.0,4
2023/08/02 18:22:04,34.599998474121094,,923.0,4
2023/08/02 18:22:05,34.599998474121094,,923.0,4
2023/08/02 18:22:06,34.599998474121094,,909.0,4
2023/08/02 18:22:07,34.599998474121094,,909.0,4
2023/08/02 18:22:08,34.599998474121094,,909.0,4
2023/08/02 18:22:09,34.599998474121094,,909.0,4
2023/08/02 18:22:10,34.5,,923.0,4
2023/08/02 18:22:11,34.5,,923.0,4
2023/08/02 18:22:12,34.5,,923.0,4
2023/08/02 18:22:13,34.5,,923.0,4
2023/08/02 18:22:14,34.5,,923.0,4
2023/08/02 18:22:15,34.5,,923.0,4
2023/08/02 18:22:16,34.5,,923.0,4
2023/08/02 18:22:17,34.5,,923.0,4
2023/08/02 18:22:18,34.5,,923.0,4
2023/08/02 18:22:19,34.5,,923.0,4
2023/08/02 18:22:20,34.5,,923.0,4
2023/08/02 18:22:21,34.5,,923.0,4
2023/08/02 18:22:22,34.5,,923.0,4
2023/08/02 18:22:23,34.5,,923.0,4
2023/08/02 18:22:24,34.5,,923.0,4
2023/08/02 18:22:25,34.400001525878906,,923.0,4
2023/08/02 18:22:26,34.400001525878906,,923.0,4
2023/08/02 18:22:27,34.400001525878906,,923.0,4
2023/08/02 18:22:28,34.400001525878906,,923.0,4
2023/08/02 18:22:29,34.400001525878906,,923.0,4
2023/08/02 18:22:30,34.400001525878906,,937.0,4
2023/08/02 18:22:31,34.400001525878906,,923.0,4
2023/08/02 18:22:32,34.400001525878906,1.0,923.0,4
2023/08/02 18:22:33,34.400001525878906,1.0,923.0,4
2023/08/02 18:22:34,34.400001525878906,1.0,923.0,4
2023/08/02 18:22:35,34.400001525878906,1.0,923.0,4
2023/08/02 18:22:36,34.400001525878906,1.0,923.0,4
2023/08/02 18:22:37,34.400001525878906,,923.0,4
2023/08/02 18:22:38,34.400001525878906,,923.0,4
2023/08/02 18:22:39,34.400001525878906,,909.0,4
2023/08/02 18:22:40,34.400001525878906,,909.0,4
2023/08/02 18:22:41,34.400001525878906,,909.0,4
2023/08/02 18:22:42,34.29999923706055,,909.0,4
2023/08/02 18:22:43,34.29999923706055,,909.0,4
2023/08/02 18:22:44,34.29999923706055,,909.0,4
2023/08/02 18:22:45,34.29999923706055,,909.0,4
2023/08/02 18:22:46,34.29999923706055,,909.0,4
2023/08/02 18:22:47,34.29999923706055,,909.0,4
2023/08/02 18:22:48,34.29999923706055,1.0,909.0,4
2023/08/02 18:22:49,34.29999923706055,1.0,909.0,4
2023/08/02 18:22:50,34.29999923706055,,909.0,4
2023/08/02 18:22:51,34.29999923706055,,909.0,4
2023/08/02 18:22:52,34.29999923706055,1.0,909.0,4
2023/08/02 18:22:53,34.29999923706055,1.0,909.0,4
2023/08/02 18:22:54,34.29999923706055,,895.0,4
2023/08/02 18:22:55,34.29999923706055,1.0,882.0,4
2023/08/02 18:22:56,34.29999923706055,1.0,882.0,4
2023/08/02 18:22:57,34.29999923706055,,882.0,4
2023/08/02 18:22:58,34.29999923706055,,869.0,4
2023/08/02 18:22:59,34.29999923706055,,869.0,4
2023/08/02 18:23:00,34.29999923706055,,869.0,4
2023/08/02 18:23:01,34.29999923706055,,869.0,4
2023/08/02 18:23:02,34.29999923706055,,869.0,4
2023/08/02 18:23:03,34.29999923706055,,869.0,4
2023/08/02 18:23:04,34.29999923706055,,869.0,4
2023/08/02 18:23:05,34.29999923706055,,869.0,4
2023/08/02 18:23:06,34.29999923706055,,869.0,4
2023/08/02 18:23:07,34.29999923706055,,869.0,4
2023/08/02 18:23:08,34.20000076293945,,869.0,4
2023/08/02 18:23:09,34.20000076293945,,869.0,4
2023/08/02 18:23:10,34.20000076293945,,882.0,4
2023/08/02 18:23:11,34.20000076293945,,882.0,4
2023/08/02 18:23:12,34.20000076293945,,882.0,4
2023/08/02 18:23:13,34.20000076293945,,882.0,4
2023/08/02 18:23:14,34.20000076293945,,895.0,4
2023/08/02 18:23:15,34.20000076293945,,895.0,4
2023/08/02 18:23:16,34.20000076293945,,895.0,4
2023/08/02 18:23:17,34.20000076293945,,895.0,4
2023/08/02 18:23:18,34.20000076293945,,895.0,4
2023/08/02 18:23:19,34.20000076293945,,895.0,4
2023/08/02 18:23:20,34.20000076293945,,909.0,4
2023/08/02 18:23:21,34.20000076293945,,909.0,4
2023/08/02 18:23:22,34.20000076293945,,909.0,4
2023/08/02 18:23:23,34.20000076293945,,909.0,4
2023/08/02 18:23:24,34.20000076293945,,923.0,4
2023/08/02 18:23:25,34.20000076293945,,923.0,4
2023/08/02 18:23:26,34.20000076293945,,923.0,4
2023/08/02 18:23:27,34.20000076293945,,923.0,4
2023/08/02 18:23:28,34.20000076293945,,923.0,4
2023/08/02 18:23:29,34.20000076293945,,923.0,4
2023/08/02 18:23:30,34.20000076293945,,923.0,4
2023/08/02 18:23:31,34.20000076293945,,923.0,4
2023/08/02 18:23:32,34.20000076293945,,923.0,4
2023/08/02 18:23:33,34.099998474121094,,923.0,4
2023/08/02 18:23:34,34.099998474121094,1.0,923.0,4
2023/08/02 18:23:35,34.099998474121094,1.0,923.0,4
2023/08/02 18:23:36,34.099998474121094,1.0,923.0,4
2023/08/02 18:23:37,34.099998474121094,1.0,923.0,4
2023/08/02 18:23:38,34.099998474121094,,923.0,4
2023/08/02 18:23:39,34.099998474121094,,923.0,4
2023/08/02 18:23:40,34.099998474121094,,923.0,4
2023/08/02 18:23:41,34.099998474121094,,923.0,4
2023/08/02 18:23:42,34.099998474121094,,923.0,4
2023/08/02 18:23:43,34.099998474121094,1.0,923.0,4
2023/08/02 18:23:44,34.099998474121094,1.0,909.0,4
2023/08/02 18:23:45,34.099998474121094,1.0,909.0,4
2023/08/02 18:23:46,34.099998474121094,,909.0,4
2023/08/02 18:23:47,34.099998474121094,,909.0,4
2023/08/02 18:23:48,34.099998474121094,,909.0,4
2023/08/02 18:23:49,34.099998474121094,,909.0,4
2023/08/02 18:23:50,34.099998474121094,,895.0,4
2023/08/02 18:23:51,34.099998474121094,,895.0,4
2023/08/02 18:23:52,34.099998474121094,,895.0,4
2023/08/02 18:23:53,34.099998474121094,,895.0,4
2023/08/02 18:23:54,34.099998474121094,,895.0,4
2023/08/02 18:23:55,34.099998474121094,,895.0,4
2023/08/02 18:23:56,34.099998474121094,,895.0,4
2023/08/02 18:23:57,34.099998474121094,,895.0,4
2023/08/02 18:23:58,34.099998474121094,,895.0,4
2023/08/02 18:23:59,34.099998474121094,,895.0,4
2023/08/02 18:24:00,34.099998474121094,,895.0,4
2023/08/02 18:24:01,34.099998474121094,,895.0,4
2023/08/02 18:24:02,34.099998474121094,,895.0,4
2023/08/02 18:24:03,34.099998474121094,,895.0,4
2023/08/02 18:24:04,34.099998474121094,,909.0,4
2023/08/02 18:24:05,34.099998474121094,,909.0,4
2023/08/02 18:24:06,34.099998474121094,,923.0,4
2023/08/02 18:24:07,34.099998474121094,,923.0,4
2023/08/02 18:24:08,34.099998474121094,,937.0,4
2023/08/02 18:24:09,34.099998474121094,,937.0,4
2023/08/02 18:24:10,34.0,,937.0,4
2023/08/02 18:24:11,34.0,,937.0,4
2023/08/02 18:24:12,34.0,,937.0,4
2023/08/02 18:24:13,34.0,,937.0,4
2023/08/02 18:24:14,34.0,1.0,952.0,4
2023/08/02 18:24:15,34.0,,952.0,4
2023/08/02 18:24:16,34.0,,952.0,4
2023/08/02 18:24:17,34.0,,952.0,4
2023/08/02 18:24:18,34.0,,937.0,4
2023/08/02 18:24:19,34.0,,937.0,4
2023/08/02 18:24:20,34.0,1.0,937.0,4
2023/08/02 18:24:21,34.0,1.0,937.0,4
2023/08/02 18:24:22,34.0,1.0,937.0,4
2023/08/02 18:24:23,34.0,1.0,937.0,4
2023/08/02 18:24:24,34.0,1.0,923.0,4
2023/08/02 18:24:25,34.0,1.0,923.0,4
2023/08/02 18:24:26,34.0,1.0,923.0,4
2023/08/02 18:24:27,34.0,1.0,923.0,4
2023/08/02 18:24:28,34.0,1.0,909.0,4
2023/08/02 18:24:29,34.0,1.0,909.0,4
2023/08/02 18:24:30,34.0,1.0,909.0,4
2023/08/02 18:24:31,34.0,1.0,909.0,4
2023/08/02 18:24:32,34.0,1.0,909.0,4
2023/08/02 18:24:33,34.0,1.0,909.0,4
2023/08/02 18:24:34,34.0,,909.0,4
2023/08/02 18:24:35,34.0,1.0,909.0,4
2023/08/02 18:24:36,34.0,1.0,909.0,4
2023/08/02 18:24:37,34.0,,909.0,4
2023/08/02 18:24:38,34.0,,909.0,4
2023/08/02 18:24:39,34.0,1.0,909.0,4
2023/08/02 18:24:40,34.0,1.0,923.0,4
2023/08/02 18:24:41,34.0,1.0,923.0,4
2023/08/02 18:24:42,34.0,,923.0,4
2023/08/02 18:24:43,34.0,,923.0,4
2023/08/02 18:24:44,34.0,1.0,923.0,4
2023/08/02 18:24:45,34.0,,923.0,4
2023/08/02 18:24:46,34.0,1.0,923.0,4
2023/08/02 18:24:47,34.0,1.0,923.0,4
2023/08/02 18:24:48,34.0,,923.0,4
2023/08/02 18:24:49,34.0,,923.0,4
2023/08/02 18:24:50,34.0,1.0,923.0,4
2023/08/02 18:24:51,34.0,,923.0,4
2023/08/02 18:24:52,34.0,1.0,923.0,4
2023/08/02 18:24:53,34.0,,923.0,4
2023/08/02 18:24:54,34.0,1.0,923.0,4
2023/08/02 18:24:55,34.0,1.0,909.0,4
2023/08/02 18:24:56,34.0,1.0,895.0,4
2023/08/02 18:24:57,34.0,1.0,895.0,4
2023/08/02 18:24:58,34.0,1.0,895.0,4
2023/08/02 18:24:59,34.0,1.0,895.0,4
2023/08/02 18:25:00,34.0,1.0,895.0,4
2023/08/02 18:25:01,34.0,1.0,895.0,4
2023/08/02 18:25:02,34.0,1.0,895.0,4
2023/08/02 18:25:03,34.0,1.0,895.0,4
2023/08/02 18:25:04,34.0,1.0,895.0,4
2023/08/02 18:25:05,34.0,1.0,895.0,4
2023/08/02 18:25:06,34.0,1.0,895.0,4
2023/08/02 18:25:07,34.0,,895.0,4
2023/08/02 18:25:08,34.0,,895.0,4
2023/08/02 18:25:09,34.0,,895.0,4
2023/08/02 18:25:10,34.0,,895.0,4
2023/08/02 18:25:11,34.0,,857.0,4
2023/08/02 18:25:12,33.900001525878906,,857.0,4
2023/08/02 18:25:13,33.900001525878906,,857.0,4
2023/08/02 18:25:14,33.900001525878906,1.0,857.0,4
2023/08/02 18:25:15,33.900001525878906,1.0,845.0,4
2023/08/02 18:25:16,33.900001525878906,1.0,845.0,4
2023/08/02 18:25:17,33.900001525878906,1.0,845.0,4
2023/08/02 18:25:18,33.900001525878906,1.0,845.0,4
2023/08/02 18:25:19,33.900001525878906,,845.0,4
2023/08/02 18:25:20,33.900001525878906,,845.0,4
2023/08/02 18:25:21,33.900001525878906,,845.0,4
2023/08/02 18:25:22,33.900001525878906,,845.0,4
2023/08/02 18:25:23,33.900001525878906,,845.0,4
2023/08/02 18:25:24,33.900001525878906,1.0,845.0,4
2023/08/02 18:25:25,33.900001525878906,1.0,845.0,4
2023/08/02 18:25:26,33.900001525878906,1.0,845.0,4
2023/08/02 18:25:27,33.900001525878906,1.0,845.0,4
2023/08/02 18:25:28,33.900001525878906,1.0,833.0,4
2023/08/02 18:25:29,33.900001525878906,1.0,833.0,4
2023/08/02 18:25:30,33.900001525878906,1.0,833.0,4
2023/08/02 18:25:31,33.900001525878906,,833.0,4
2023/08/02 18:25:32,33.900001525878906,,833.0,4
2023/08/02 18:25:33,33.900001525878906,,833.0,4
2023/08/02 18:25:34,33.900001525878906,,833.0,4
2023/08/02 18:25:35,33.900001525878906,,833.0,4
2023/08/02 18:25:36,33.900001525878906,,845.0,4
2023/08/02 18:25:37,33.900001525878906,,845.0,4
2023/08/02 18:25:38,33.900001525878906,,845.0,4
2023/08/02 18:25:39,33.900001525878906,,857.0,4
2023/08/02 18:25:40,33.900001525878906,,869.0,4
2023/08/02 18:25:41,33.900001525878906,,869.0,4
2023/08/02 18:25:42,33.900001525878906,,869.0,4
2023/08/02 18:25:43,33.900001525878906,,882.0,4
2023/08/02 18:25:44,33.900001525878906,1.0,895.0,4
2023/08/02 18:25:45,33.900001525878906,1.0,895.0,4
2023/08/02 18:25:46,33.900001525878906,1.0,895.0,4
2023/08/02 18:25:47,33.900001525878906,1.0,895.0,4
2023/08/02 18:25:48,33.900001525878906,1.0,895.0,4
2023/08/02 18:25:49,33.900001525878906,1.0,895.0,4
2023/08/02 18:25:50,33.79999923706055,1.0,895.0,4
2023/08/02 18:25:51,33.79999923706055,1.0,895.0,4
2023/08/02 18:25:52,33.79999923706055,1.0,895.0,4
2023/08/02 18:25:53,33.79999923706055,,895.0,4
2023/08/02 18:25:54,33.79999923706055,,895.0,4
2023/08/02 18:25:55,33.79999923706055,,895.0,4
2023/08/02 18:25:56,33.79999923706055,,895.0,4
2023/08/02 18:25:57,33.79999923706055,,895.0,4
2023/08/02 18:25:58,33.79999923706055,,895.0,4
2023/08/02 18:25:59,33.79999923706055,,895.0,4
2023/08/02 18:26:00,33.79999923706055,,882.0,4
2023/08/02 18:26:01,33.79999923706055,,882.0,4
2023/08/02 18:26:02,33.79999923706055,,882.0,4
2023/08/02 18:26:03,33.79999923706055,,869.0,4
2023/08/02 18:26:04,33.79999923706055,1.0,857.0,4
2023/08/02 18:26:05,33.79999923706055,1.0,857.0,4
2023/08/02 18:26:06,33.79999923706055,,857.0,4
2023/08/02 18:26:07,33.79999923706055,1.0,845.0,4
2023/08/02 18:26:08,33.79999923706055,,857.0,4
2023/08/02 18:26:09,33.79999923706055,,857.0,4
2023/08/02 18:26:10,33.79999923706055,,857.0,4
2023/08/02 18:26:11,33.79999923706055,,857.0,4
2023/08/02 18:26:12,33.79999923706055,,869.0,4
2023/08/02 18:26:13,33.79999923706055,,869.0,4
2023/08/02 18:26:14,33.79999923706055,,869.0,4
2023/08/02 18:26:15,33.79999923706055,,882.0,4
2023/08/02 18:26:16,33.79999923706055,,869.0,4
2023/08/02 18:26:17,33.79999923706055,1.0,869.0,4
2023/08/02 18:26:18,33.79999923706055,,869.0,4
2023/08/02 18:26:19,33.79999923706055,,869.0,4
2023/08/02 18:26:20,33.79999923706055,,869.0,4
2023/08/02 18:26:21,33.79999923706055,,869.0,4
2023/08/02 18:26:22,33.79999923706055,,869.0,4
2023/08/02 18:26:23,33.79999923706055,,882.0,4
2023/08/02 18:26:24,33.79999923706055,,882.0,4
2023/08/02 18:26:25,33.79999923706055,1.0,882.0,4
2023/08/02 18:26:26,33.79999923706055,1.0,882.0,4
2023/08/02 18:26:27,33.79999923706055,1.0,882.0,4
2023/08/02 18:26:28,33.70000076293945,1.0,882.0,4
2023/08/02 18:26:29,33.70000076293945,,882.0,4
2023/08/02 18:26:30,33.70000076293945,1.0,882.0,4
2023/08/02 18:26:31,33.70000076293945,1.0,882.0,4
2023/08/02 18:26:32,33.70000076293945,1.0,882.0,4
2023/08/02 18:26:33,33.70000076293945,1.0,882.0,4
2023/08/02 18:26:34,33.70000076293945,1.0,882.0,4
2023/08/02 18:26:35,33.70000076293945,,882.0,4
2023/08/02 18:26:36,33.70000076293945,1.0,882.0,4
